Edge_ID,Source_ID,Citing_Title,Citing_Year,Citing_Venue_Raw,Citing_DOI,Article_URL,Full_Text_URL,Citing_Authors_Raw,Context_Priority,Independence_Class,Independence_Confidence,Independence_Note,Phase3_Fast_Attempted,Phase3_Fast_Match_Source,Phase3_Fast_Title_Score,Phase3_Fast_OpenAlex_ID,Phase3_Fast_Canonical_DOI,Phase3_Fast_Authors,Phase3_Fast_Institutions,Phase3_Fast_Countries,Final_Independence_Class,Final_Independence_Confidence,Final_Independence_Note,Overlapping_Source_Authors,Phase3_Fast_Changed
E114,P01,Elm leaf-mimetic micro-ridge structured MXene@ 3DC-CNTs-PDMS composites for high-sensitivity and wide-range flexible piezoresistive sensors,2026,Journal of Materials …,10.1039/D6TA03780A/1284245,https://pubs.rsc.org/ta/article-abstract/doi/10.1039/D6TA03780A/1284245,,"J Chen, H Tuo, X Wu, H Yin, K Hu, X Zhang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7171493504,10.1039/d6ta03780a,Jiangtao Chen; Huanhuan TUO; Xifan Wu; Hang Yin; Kangkai Hu; Xuqiang Zhang; Yun Zhao; Jianbiao Chen; Wensheng Li; Yan Li,Lanzhou University of Technology; Northwest Normal University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E115,P01,XiangShu Omics: A Framework Based on the Spatio–Temporal Field Rhythms of Human Life and Systems Intelligence Methodology,2026,Engineering,,https://www.sciencedirect.com/science/article/pii/S209580992600113X,https://www.sciencedirect.com/science/article/pii/S209580992600113X,"H Wang, C Yuan, H Zhang, X Wang, H Jia, F Fu…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7133349733,10.1016/j.eng.2026.02.018,Hongyu Wang; Chunchun Yuan; Haitao Zhang; Xiaoyun Wang; Haifeng Jia; Furui Fu; Xichen Tang; Jiarui Cui; Jiangxun Ji; Senjie Shi; Hongbin Xu; Jinni Hong; Tianpeng Liu; Junhao Liang; Mengting Yuan; Xiaomei Liu; Qianqian Liang; D. B. Tang; Shi Qi; Yongjun Wang,China Academy of Chinese Medical Sciences; Chinese Academy of Medical Sciences & Peking Union Medical College; Longhua Hospital Shanghai University of Traditional Chinese Medicine; Shanghai Research Center for Acupuncture and Meridians; Shanghai Traditional Chinese Medicine Hospital; Shanghai University of Traditional Chinese Medicine; Suzhou Institute of Systems Medicine,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E116,P01,High-resolution flexible tactile sensors,2026,Soft Science,,https://www.oaepublish.com/articles/ss.2026.77?to=comment,https://www.oaepublish.com/articles/ss.2026.77?to=comment,"Z Shen, H Wu, H Yang, K Xu",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,92.0,https://openalex.org/W3112669067,10.1109/lra.2022.3146945,Shaoxiong Wang; Mike Lambeta; Po-Wei Chou; Roberto Calandra,Alpha Omega Alpha Medical Honor Society; Massachusetts Institute of Technology; Menlo School,US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E117,P01,Dual-templated hierarchical porous polyimide coatings with improved moisture resistance and mechanical integrity,2026,Progress in Organic …,,https://www.sciencedirect.com/science/article/pii/S0300944026005023,,"Y Ma, S Wang, Y Han, W Wang, Y Xu, Z Wang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7170064586,10.1016/j.porgcoat.2026.110446,Yingyi Ma; Shiyun Wang; Yuhang Han; Wenxia Wang; Y Xu; Zhiyu Wang; Haijun Pang; Haifeng Jia,,,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E118,P01,Bridging sensation and actuation: From fundamental architectures to adaptive systems,2026,Chemical Engineering …,,https://www.sciencedirect.com/science/article/pii/S1385894726011447,,"Y Huang, W Zhu, C Yin, S Hu, J Zhou, Z Guo…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7127107144,10.1016/j.cej.2026.173685,Yue Huang; Wei Zhu; Chang Yin; Shaoxiong Hu; Jie Zhou; Zhanpeng Guo; Qingqing Zhang; Guangya Zhang; Yuan Deng,Beihang University; Zhejiang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E119,P01,Sensing Systems and Applications,2025,FLEXIBLE SENSORS: Materials …,10.1142/13156,https://www.worldscientific.com/doi/pdf/10.1142/13156#page=278,,"H Niu, P Wang, Y Li, G Shen",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,33.3,https://openalex.org/W4293686642,10.1142/13156,Guozhen Shen; Yang Li,Beijing Institute of Technology; University of Jinan,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E120,P01,High-density sensor array based on a-IGZO TFT for pressure and light response,2025,… on Electron Devices,,https://ieeexplore.ieee.org/abstract/document/10967554/,,"J Zhang, J Zhou, L Xue, J Dai, X Zhang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409561292,10.1109/ted.2025.3558495,Jianhua Zhang; Jixing Zhou; Longwei Xue; Junshuai Dai; Xudong Zhang; Hai Liu; Longlong Chen; Tingting Zhao,Shanghai University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E121,P01,Microring structure for flexible polymer waveguide-based optical pressure sensing,2023,Optics …,,https://opg.optica.org/abstract.cfm?uri=oe-31-20-33535,https://opg.optica.org/viewmedia.cfm?uri=oe-31-20-33535&seq=0,"H Li, Z Lin, L Cao, F Ren, L Zhang, Y Wang, R Zhao…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4386250802,10.1364/oe.498784,Hongqiang Li; Zhilin Lin; Lu Cao; Feng Ren; Lizhen Zhang; Yingjie Wang; Ruina Zhao; Zhenya Song; Yang Liu; Youshan Hu; Changyu Li; Shanshan Zhang; Enbang Li; Joan Daniel Prades,Anhui East China Institute of Optoelectronic Technology (China); Intelligent Health (United Kingdom); Nankai University; Tiangong University; Tianjin University; Universitat de Barcelona; University of Wollongong,AU; CN; ES; GB,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E122,P01,Modulus difference-induced embedding strategy to construct iontronic pressure sensor with high sensitivity and wide linear response range,2023,Iscience,,https://www.cell.com/iscience/fulltext/S2589-0042(23)01381-0,https://www.cell.com/iscience/pdf/S2589-0042(23)01381-0.pdf,"S Liu, Z Song, M Chen, W Li, Y Ma, Z Liu, Y Bao…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4383740948,10.1016/j.isci.2023.107304,Shengjie Liu; Zhongqian Song; Minqi Chen; Weiyan Li; Yingming Ma; Zhenbang Liu; Yu Bao; Azhar Mahmood; Li Niu,Guangzhou University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E123,P01,A flexible ion-electronic sensor device with thermal drift suppression for decoupled pressure-temperature sensing,2026,Science China …,10.1007/s11432-025-4675-6,https://link.springer.com/article/10.1007/s11432-025-4675-6,https://www.sciengine.com/doi/pdf/8D7573158A8A420F8BEFE4FA14CA89F5,"G Wu, H Su, Y Wang, Z Su, J Xu, R Shang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7161272809,10.1007/s11432-025-4675-6,Guirong Wu; Hao Su; Yihang Wang; Yihang Wang; Jing (Bill) Xu; Jing (Bill) Xu; Ran Wang; Ran Wang; Zhu Mengju; Zekai Huang; Chenyang Xue; Yong Wang; Yong Wang; Libo Gao,Xiamen University; Xiamen University of Technology; Xidian University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E124,P01,Ultra-large springback bending strain and its atomistic mechanism in Ni nanowires,2025,Journal of Alloys and …,,https://www.sciencedirect.com/science/article/pii/S0925838824045183,,"YF Zhao, ZX Wang, CP Yang, Y Zhai, SC Mao…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4404996358,10.1016/j.jallcom.2024.177930,Yu-Feng Zhao; Zhanxin Wang; Chengpeng Yang; Cheng-Peng Yang; Ya-di Zhai; Sheng-Cheng Mao; Yan Ma; Haibo Long; Ang Li; Li-Hua Wang; Xiaodong Han,Beijing University of Technology; Nanobionics (Brazil); Southern University of Science and Technology; Suzhou Institute of Nano-tech and Nano-bionics,BR; CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E126,P01,A High‐Stability Hydrogel Sensor for Pulse Monitoring,2026,Advances in Polymer …,10.1155/adv/7999020,https://onlinelibrary.wiley.com/doi/abs/10.1155/adv/7999020,https://onlinelibrary.wiley.com/doi/pdf/10.1155/adv/7999020,"J Zhou, C Wang, SY Wang, E Yuan…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7163521223,10.1155/adv/7999020,Jinli Zhou; Chenxiao Wang; Saiya Wang; Erwei Yuan; Fan Xiong; TianXiao Pan; Shulei Guo; Huizeng Xia; Gaoqiang Feng; Hongying Yang,Yantai University; Zhongyuan University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E127,P01,A tunable-performance capacitive pressure sensor based on the pneumatically reconfigurable porous-core for human-computer interaction,2026,Sensors and Actuators A: Physical,,https://www.sciencedirect.com/science/article/pii/S092442472600381X,,"J Li, S Li, B Wu, Y Xu",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7151067616,10.1016/j.sna.2026.117830,Jun Li; Shuang Li; Bingchao Wu; Yun Xu,Chinese Academy of Sciences; Institute of Semiconductors; University of Chinese Academy of Sciences,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E128,P01,Nonlinear decoupling study of six-axis acceleration sensor based on improved BP neural network,2025,Sensors,,https://www.mdpi.com/1424-8220/25/7/2280,https://www.mdpi.com/1424-8220/25/7/2280,"J Zhang, C Yu, C Du, Z Hao, Z Sun",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409173016,10.3390/s25072280,Jialin Zhang; Chunzhan Yu; Chengxin Du; Zhe Hao; Zhibo Sun,Beihang University; Beijing Forestry University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E129,P01,Wrist pulse acquisition system based on MEMS piezoresistive sensor array for health information monitoring,2025,IEEE Sensors …,,https://ieeexplore.ieee.org/abstract/document/10979197/,,"L Huang, X Zhai, P Tian, Z Dai, Y Wang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409882936,10.1109/jsen.2025.3559555,Lin Huang; Xingchen Zhai; Peng Tian; Zhiwei Dai; Yunfeng Wang; Haiying Zhang; Jun Zhang,Chinese Academy of Sciences; Institute of Microelectronics,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E130,P01,Dialogue-Based Disease Diagnosis Using Hierarchical Reinforcement Learning with Multi-Expert Feedback.,2025,… Journal of Advanced Computer Science & …,,https://openurl.ebsco.com/contentitem/gcd:183591986?sid=ebsco:plink:crawler-gcd&id=ebsco:gcd:183591986&crl=c&jrnl=2158107X,,"S Li, X Sun",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4408069473,10.14569/ijacsa.2025.0160232,Li Shi; Xu Sun,Northeast Forestry University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E131,P01,Pollen-modified flat silk cocoon pressure sensors for wearable applications,2024,Sensors,,https://www.mdpi.com/1424-8220/24/14/4698,https://www.mdpi.com/1424-8220/24/14/4698,"S Wang, Y Wang, Y Wang, J Liu, F Liu, F Dai, J Li, Z Li",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4400806757,10.3390/s24144698,Shengnan Wang; Yujia Wang; Yi Wang; Jiaqi Liu; Fan Liu; Fangyin Dai; Jiashen Li; Zhi Li,Ministry of Agriculture and Rural Affairs; Southwest University; University of Manchester,CN; GB,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E135,P01,Conformal Design and Fabrication of Wearable Piezoelectric Sensor Array for Spatiotemporal Distribution of Arterial Pulse Waves,2024,2024 IEEE 37th …,,https://ieeexplore.ieee.org/abstract/document/10439393/,,"L Zhen, Y Zhai, X Zhu, M Xu, Y Li…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4392029227,10.1109/mems58180.2024.10439393,Liyun Zhen; Yueqi Zhai; Xiantao Zhu; Mengfei Xu; Yizhi Li; Jingquan Liu; Bin Yang,Shanghai Jiao Tong University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E136,P01,From Empirical Wisdom to Computational Intelligence: A Knowledge-Data Dual-Driven Paradigm for Modernizing Traditional Chinese Medicine,2026,Chinese Medicine and Culture,,https://journals.lww.com/cmc/abstract/9900/from_empirical_wisdom_to_computational.167.aspx,https://journals.lww.com/cmc/_layouts/15/oaks.journals/downloadpdf.aspx?an=02104054-990000000-00167,"YOU Fei, S Qiongyan",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7164169889,10.1097/mc9.0000000000000198,Fei YOU; Qiongyan SHAO,Hangzhou Medical College; Zhejiang Shuren University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E137,P01,Subthreshold Depression Recognition and Correlation Study from Pulse Condition via Stacking Ensemble Algorithm,2024,International Conference on Extended Reality,10.1007/978-981-96-3679-2_12,https://link.springer.com/chapter/10.1007/978-981-96-3679-2_12,,"H Jiang, M Li, Y Gao, P Li",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4409254642,10.1007/978-981-96-3679-2_12,Han Jiang; Ming Li; Yang Gao; Peiru Li,Beihang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E140,P02,Strategies for enhancing thermal conductivity of PDMS in electronic applications,2026,Advanced Materials Technologies,10.1002/admt.202501210,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/admt.202501210,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/admt.202501210,"X Yan, M Martin‐Gonzalez",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4416228399,10.1002/admt.202501210,Xiang Yan; Marisol Martín‐González,Institute of Micro and Nanotechnology; Universidad Autónoma de Madrid,ES,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E141,P02,Atomic insights on mechanical and piezoelectric properties of BNNTs and BNNTs/PDMS nanocomposites,2025,International Journal of …,,https://www.sciencedirect.com/science/article/pii/S0020740325000931,,"B Yang, X Yang, Y Li, Q Wang, Y Wu, S Wang",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4406833243,10.1016/j.ijmecsci.2025.110007,Bin Yang; Yang Xu; Yunlong Li; Quan Wang; Yufei Wu; Shijie Wang,Shenyang University of Technology; Shenzhen University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E142,P02,Graphene/hexagonal boron nitride hetero-fillers for enhanced interfacial thermal conductance in polymer nanocomposites,2025,Composites Communications,,https://www.sciencedirect.com/science/article/pii/S2452213925002062,https://www.sciencedirect.com/science/article/pii/S2452213925002062,"Y Yang, RC Yang, H Song, J Yang, Y Zhang",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4410299760,10.1016/j.coco.2025.102453,Youzhe Yang; Richard (Chunhui) Yang; Huanzhi Song; Jie Yang; Yingyan Zhang,RMIT University,AU,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E143,P02,Construction of micro-nano hybrid structure based on carbon nanotube whisker and alumina for thermally conductive yet electrically insulating silicone rubber …,2024,Composites Science and …,,https://www.sciencedirect.com/science/article/pii/S0266353824000654,,"X Ji, Z Lu, J Wang, N Ye, H Zhang, L Zhou, J Li…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4391751712,10.1016/j.compscitech.2024.110495,Xiaowang Ji; Zhaoyu Lu; Junyan Wang; Neng Ye; Huan Zhang; Letian Zhou; Jingchao Li; Yonglai Lu,Beijing Forestry University; Beijing University of Chemical Technology,CN,Coauthor-network citation,Probable,"Exact full-name overlap with source coauthor(s), but no shared persistent identifier: Yonglai Lu",Yonglai Lu,Yes
E144,P02,Synergistic effect of dual-modification strategy on thermal conductivity and thermal stability of h-BN/silicone rubber composites: Experiments and simulations,2025,… Communications in Heat …,,https://www.sciencedirect.com/science/article/pii/S0735193325001411,,"W Yang, Y Lin, Y Zhu, C Zhen, W Tao, Y Luo…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4407754680,10.1016/j.icheatmasstransfer.2025.108716,Wei Yang; Yichao Lin; Yanqi Zhu; Chenxia Zhen; Weihao Tao; Yanlong Luo; Xiujuan Wang,China University of Mining and Technology; Nanjing Forestry University; Qingdao University of Science and Technology; Zhejiang Medicine (China),CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E145,P02,Molecular dynamics simulation of the thermal conductivity mechanism of polydimethylsiloxane composites filled by multilayer hexagonal boron nitride,2024,Diamond and Related …,,https://www.sciencedirect.com/science/article/pii/S0925963524007143,,"W Yang, C Zhen, W Tao, Y Shi, Y Luo, A Sheng…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4401596689,10.1016/j.diamond.2024.111501,Wei Yang; Chenxia Zhen; Weihao Tao; Yan‐Ping Shi; Yanlong Luo; Anbang Sheng; Yanqi Zhu; Xiujuan Wang,Guangzhou Metro Group (China); Nanjing Forestry University; Qingdao University of Science and Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E146,P02,Thermal Conductivity of the Graphene/Polydimethylsiloxane Composite by Manipulating the Network Structure,2024,Langmuir,10.1021/acs.langmuir.4c02389,https://pubs.acs.org/doi/abs/10.1021/acs.langmuir.4c02389,,"Y Gao, Z Hu, W Zhang, Y Lu, J Li, L Liu, X Liu, X Zhao…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4401283487,10.1021/acs.langmuir.4c02389,Yangyang Gao; Zoumeng Hu; Wenfeng Zhang; Yonglai Lu; Jingchao Li; Li Liu; Xin Liu; Xiuying Zhao; Liqun Zhang,Beijing Forestry University; Beijing University of Chemical Technology; Tianjin University,CN,Coauthor-network citation,Probable,"Exact full-name overlap with source coauthor(s), but no shared persistent identifier: Li Liu; Liqun Zhang; Wenfeng Zhang; Xiuying Zhao; Yangyang Gao; Yonglai Lu",Li Liu; Liqun Zhang; Wenfeng Zhang; Xiuying Zhao; Yangyang Gao; Yonglai Lu,Yes
E147,P02,Optimisation of electron irradiation for creating spin ensembles in hexagonal boron nitride,2024,Materials for …,10.1088/2633-4356/ad65ae,https://iopscience.iop.org/article/10.1088/2633-4356/ad65ae/meta,https://iopscience.iop.org/article/10.1088/2633-4356/ad65ae/meta,"AJ Healey, P Singh, IO Robertson…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4400860924,10.1088/2633-4356/ad65ae,Alexander J. Healey; Priya Singh; Islay O. Robertson; Christopher Gavin; Sam C. Scholten; David A. Broadway; Philipp Reineck; Hiroshi Abe; Takeshi Ohshima; Mehran Kianinia; Igor Aharonovich; Jean‐Philippe Tetienne,ARC Centre of Excellence for Transformative Meta-Optical Systems; Centre for Quantum Computation and Communication Technology; National Institutes for Quantum Science and Technology; RMIT University; The University of Melbourne; Tohoku University; University of Technology Sydney,AU; JP,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E150,P02,Excellent medium-temperature thermoelectric performance of monolayer BiOCl,2022,Langmuir,10.1021/acs.langmuir.2c00741,https://pubs.acs.org/doi/abs/10.1021/acs.langmuir.2c00741,,"Y Gan, CW Wu, ZX Xie, YX Deng, Y Zhang, WX Zhou…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,Crossref DOI fallback,,,10.1021/acs.langmuir.2c00741,Yan Gan; Chen-Wei Wu; Zhong-Xiang Xie; Yuan-Xiang Deng; Yong Zhang; Wu-Xing Zhou; Xue-Kun Chen,,,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E151,P02,Enhanced thermal conductivity of thermoplastic polyimide nanocomposites: effect of using hexagonal nanoparticles,2024,Polymers,,https://www.mdpi.com/2073-4360/16/23/3231,https://www.mdpi.com/2073-4360/16/23/3231,VM Nazarychev,Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4404594135,10.3390/polym16233231,Victor M. Nazarychev,Institute of Macromolecular Compounds; Kurchatov Institute; Petersburg Nuclear Physics Institute,RU,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E152,P02,Improved out-of-plane thermal conductivity of boron nitride nanosheet-filled polyamide 6/polyethylene terephthalate composites by a rapid solidification method,2023,Materials …,,https://pubs.rsc.org/ma/article-abstract/4/6/1490/771851,https://pubs.rsc.org/ma/article/4/6/1490/771851,"Q Xu, Z Chen, X Li, J Hu, Y Liao, Y Liu, L Li, S Wei…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4316036368,10.1039/d2ma00985d,Qingchong Xu; Zhenxing Chen; Xinxin Li; Jiaxin Hu; Yanling Liao; Yongfeng Liu; Long Li; Shiyang Wei; Ziwei Li,Guilin University of Technology; Jiaying University; Key Laboratory of Guangdong Province; Sun Yat-sen University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E153,P02,Influence of the surface state on the interfacial bonding strength of the cold-rolled brass/carbon steel composite,2023,Langmuir,10.1021/acs.langmuir.3c01524,https://pubs.acs.org/doi/abs/10.1021/acs.langmuir.3c01524,,"W Wang, J Li, X Liu, Y Bai",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4385684151,10.1021/acs.langmuir.3c01524,W J Wang; Jiahui Li; Xue-feng Liu; Yu-Liang Bai,Panzhihua University; Semiconductor Manufacturing International (China); University of Science and Technology Beijing,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E154,P02,Highly thermally conductive polymer-based composites with 3D exfoliated BNNS/functionalized SiC networks prepared by rapid solidification and hot pressing,2023,Reactive and Functional Polymers,,https://www.sciencedirect.com/science/article/pii/S1381514823000421,,"Q Xu, X Li, Z Chen, L Li, Z Li",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4321379030,10.1016/j.reactfunctpolym.2023.105539,Qingchong Xu; Xinxin Li; Zhenxing Chen; Long Li; Ziwei Li,Guilin University of Technology; Jiaying University; Key Laboratory of Guangdong Province; Sun Yat-sen University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E155,P02,Enhancement on thermal management and mechanical properties of cellulose nanofiber films through synergistic filler construction and interface optimization,2025,Polymer …,10.1002/pc.29399,https://4spepublications.onlinelibrary.wiley.com/doi/abs/10.1002/pc.29399,,"H Lu, B Yang, J Sang, T Lu, Q Liu, R Zhao…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4405858393,10.1002/pc.29399,Huijie Lu; Bin Yang; Jiaojiao Sang; Tianyu Lu; Qiangwei Liu; Ruyi Zhao; Ting Zhang; Ru Xia; Jiasheng Qian; Yuqing Yang; Ning Jia,Anhui University; National University of Singapore; Sichuan University,CN; SG,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E156,P02,High-performance all-cellulose composites bulks enabled by a surface dissolution-intense shear plasticization strategy,2026,Carbohydrate …,,https://www.sciencedirect.com/science/article/pii/S0144861726006259,,"M Zu, Z Jia, Q Chen, H Zhang, C Yang, Y Jing…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7163048206,10.1016/j.carbpol.2026.125508,Menghuan Zu; Ziwen Jia; Q Chen; Haitao Zhang; Chenglang Yang; Yuyuan Jing; Haiyu Qiao,China Spallation Neutron Source; Soochow University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E159,P02,Investigation of thermal transport mechanism of silicone-modified phenolic matrix nanocomposites with different pyrolysis degrees,2024,Journal of Analytical and …,,https://www.sciencedirect.com/science/article/pii/S0165237024004480,,"J Xiao, G Fang, X Qin, B Wang, C Hong…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4403045204,10.1016/j.jaap.2024.106793,Jie Xiao; Guodong Fang; Xiaoqiang Qin; Bing Wang; Changqing Hong; Songhe Meng,Harbin Institute of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E160,P02,Interface Engineering of Boron Nitride–Polymer Composites for High Thermal Conductivity,2026,Information &Functional …,10.1002/ifm2.70027,https://onlinelibrary.wiley.com/doi/abs/10.1002/ifm2.70027,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ifm2.70027,"Z Chen, Y Meng, C Zhao, X Jiang…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7170139162,10.1002/ifm2.70027,Zhao Chen; Yuhang Meng; Chenyu Zhao; Xiangfen Jiang; Xuebin Wang,Chinese University of Hong Kong; Collaborative Innovation Center of Advanced Microstructures; Nanjing University of Aeronautics and Astronautics,CN; HK,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E161,P02,Molecular dynamics investigation of thermal transport across hexagonal boron nitride-eicosane interfaces,2026,International Journal of Thermal Sciences,,https://www.sciencedirect.com/science/article/pii/S1290072926002607,,"SC Ravula, HK Chilukoti",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7120112377,10.2139/ssrn.6051803,Hari Krishna Chilukoti; Sai Charan Ravula,,,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
